NUMERO_ORDEN,FECHA_CORTE,FECHA_REGISTRO,ANO_EJEC,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,COMISIONADO,CENTRO_COSTO,FECHA_INICIO_COMISION,FECHA_FIN_COMISION,FECHA_RENDICION_VIATICOS,FF_PVI,TIPO_RUTA,MONTO_TOTAL_VIATICO_PVI,MONTO_PASAJE,GASTO_ALIMENTACION,GASTO_HOSPEDAJE,GASTO_MOVILIDAD
N_955,20230731,20221025,2022,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0xD20DBBB1BB58843A77FEBCE0375E41FE,GERENCIA REGIONAL DE DESARROLLO SOCIAL,20221019,20221021,20221118,18,T,300,0,100,50.1,0
N_956,20230731,20220908,2022,PIURA,HUANCABAMBA,SONDORILLO,200308,0xD258659353413D28A02E95BC60E9FE1B,CENTRO DE SERVICIO DE EQUIPO MECANIZADO,20220908,20220909,20220916,0,T,200,0,100,100,0
N_957,20230731,20190325,2019,LIMA,LIMA,LIMA,150101,0xD25A2CC7DB8453E9119AB9FC173A7EE6,OFICINA DE CONTABILIDAD,20190325,20190327,20190416,0,T,640,300,184.1,105,192
N_958,20230731,20190624,2019,LIMA,LIMA,LIMA,150101,0xD25A2CC7DB8453E9119AB9FC173A7EE6,OFICINA DE CONTABILIDAD,20190626,20190629,20190718,0,T,960,300,453,320,187
N_959,20230731,20190404,2019,PIURA,AYABACA,SUYO,200210,0xD262939B48334569301E44C8E7A4A397,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDE,20190416,20190417,20190424,0,T,200,0,120,40,0
N_960,20230731,20230130,2023,LIMA,LIMA,LIMA,150101,0xD2848FFC5C16C94456450A08C8CF9D69,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20230119,20230120,20230217,0,A,320,2310.18,83.9,120,96
N_961,20230731,20230426,2023,LIMA,LIMA,LIMA,150101,0xD2848FFC5C16C94456450A08C8CF9D69,OFICINA DE TECNOLOGIAS DE LA INFORMACION,20230426,20230429,20230505,0,A,1280,1087.32,362.9,420,384
N_962,20230731,20200203,2020,LIMA,LIMA,LIMA,150101,0xD4685D6043B83248EF9B5E0BFBCE401A,OFICINA DE PROGRAMACION MULTIANUAL DE INVERSIONES,20200205,20200205,20200217,0,A,320,926.9,124,100,96
N_963,20230731,20200218,2020,LIMA,LIMA,LIMA,150101,0xD4685D6043B83248EF9B5E0BFBCE401A,OFICINA DE PROGRAMACION MULTIANUAL DE INVERSIONES,20200220,20200222,20200312,0,A,640,1042.33,185,200,96
N_964,20230731,20190312,2019,LIMA,LIMA,LIMA,150101,0xD4685D6043B83248EF9B5E0BFBCE401A,OFICINA DE PROGRAMACION MULTIANUAL DE INVERSIONES,20190313,20190315,20190329,0,A,640,800,220,230,192
N_965,20230731,20190620,2019,LIMA,LIMA,LIMA,150101,0xD4685D6043B83248EF9B5E0BFBCE401A,OFICINA DE PROGRAMACION MULTIANUAL DE INVERSIONES,20190623,20190625,20190701,0,A,640,980,168,280,192
N_966,20230731,20190516,2019,LIMA,LIMA,LIMA,150101,0xD4685D6043B83248EF9B5E0BFBCE401A,OFICINA DE PROGRAMACION MULTIANUAL DE INVERSIONES,20190516,20190518,20190524,0,A,640,800,189,210,96
N_967,20230731,20190430,2019,LIMA,LIMA,LIMA,150101,0xD4685D6043B83248EF9B5E0BFBCE401A,OFICINA DE PROGRAMACION MULTIANUAL DE INVERSIONES,20190501,20190503,20190515,0,A,640,680,208,240,192
N_968,20230731,20190815,2019,PIURA,AYABACA,AYABACA,200201,0xD4685D6043B83248EF9B5E0BFBCE401A,OFICINA DE PROGRAMACION MULTIANUAL DE INVERSIONES,20190815,20190816,20190905,9,T,200,0,80,40,0
N_969,20230731,20200227,2020,PIURA,HUANCABAMBA,SONDORILLO,200308,0xD53008E47E1FAA824741A109B97CE81A,DIRECCION DE OBRAS,20200303,20200304,20200313,18,T,160,0,120,40,0
N_970,20230731,20220720,2022,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,220101,0xD62A9DEED62C9674B9572BDF865A6BC8,DIRECCION REGIONAL DE ENERGIA Y MINAS,20220807,20220812,20220816,9,T,1640,300,351.5,985,303.5
N_971,20230731,20230327,2023,LIMA,LIMA,LIMA,150101,0xD62A9DEED62C9674B9572BDF865A6BC8,DIRECCION REGIONAL DE ENERGIA Y MINAS,20230328,20230330,20230420,0,T,960,320,475,320,165
N_972,20230731,20230512,2023,LIMA,LIMA,LIMA,150101,0xD62A9DEED62C9674B9572BDF865A6BC8,DIRECCION REGIONAL DE ENERGIA Y MINAS,20230523,20230526,20230605,0,T,1280,320,516.8,480,283.2
N_973,20230731,20221114,2022,LIMA,LIMA,LIMA,150101,0xD62A9DEED62C9674B9572BDF865A6BC8,DIRECCION REGIONAL DE ENERGIA Y MINAS,20221127,20221130,20221215,0,T,960,300,273.4,480,206.6
N_974,20230731,20190717,2019,LIMA,LIMA,LIMA,150101,0xD6A50EDEC29F835703ACF7AC649EB0E9,SUB GERENCIA REGIONAL DE PRESUPUESTO  CREDITO Y TRIBUTACION,20190721,20190723,20190806,0,T,640,330,225.9,332.5,82.5
N_975,20230731,20190430,2019,LIMA,LIMA,LIMA,150101,0xD6A50EDEC29F835703ACF7AC649EB0E9,SUB GERENCIA REGIONAL DE PRESUPUESTO  CREDITO Y TRIBUTACION,20190501,20190503,20190520,0,T,693.33,300,208,250,192
N_976,20230731,20190620,2019,LIMA,LIMA,LIMA,150101,0xD6A50EDEC29F835703ACF7AC649EB0E9,SUB GERENCIA REGIONAL DE PRESUPUESTO  CREDITO Y TRIBUTACION,20190623,20190625,20190628,0,T,640,300,200,250,190
N_977,20230731,20190129,2019,LIMA,LIMA,LIMA,150101,0xD6A50EDEC29F835703ACF7AC649EB0E9,SUB GERENCIA REGIONAL DE PRESUPUESTO  CREDITO Y TRIBUTACION,20190122,20190124,20190214,0,T,640,300,196.4,250,192
N_978,20230731,20190207,2019,LIMA,LIMA,LIMA,150101,0xD6A50EDEC29F835703ACF7AC649EB0E9,SUB GERENCIA REGIONAL DE PRESUPUESTO  CREDITO Y TRIBUTACION,20190206,20190208,20190215,0,T,640,300,231.4,250,159
N_979,20230731,20230503,2023,LIMA,LIMA,LIMA,150101,0xD8835A2035CABF1F18AC91609B00AAE2,ASESORIA DE PRESIDENCIA,20230503,20230505,20230530,0,A,640,1318.37,0,422.4,192
N_980,20230731,20230607,2023,LIMA,LIMA,LIMA,150101,0xD8835A2035CABF1F18AC91609B00AAE2,ASESORIA DE PRESIDENCIA,20230604,20230606,20230713,0,A,666.67,1022.73,63,314,192
N_981,20230731,20230426,2023,LIMA,LIMA,LIMA,150101,0xD8B261270FF356539DD77D0A965605A4,GERENCIA REGIONAL DE DESARROLLO SOCIAL,20230419,20230421,20230519,0,T,960,300,679.9,318,92
N_982,20230731,20221026,2022,PIURA,AYABACA,AYABACA,200201,0xD925F07C4DFFFC74EF0B3C4E7029DF7F,SUB GERENCIA REGIONAL DE GESTION AMBIENTAL,20221025,20221026,20221121,9,T,150,0,100,50,0
N_983,20230731,20190719,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0xD925F07C4DFFFC74EF0B3C4E7029DF7F,UNIDAD FORMULADORA,20190723,20190725,20190815,9,T,244.98,0,180,120,0
N_984,20230731,20190819,2019,PIURA,AYABACA,AYABACA,200201,0xD925F07C4DFFFC74EF0B3C4E7029DF7F,SUB GERENCIA REGIONAL DE GESTION AMBIENTAL,20190820,20190821,20190906,13,T,160,0,95,45,0
N_985,20230731,20190709,2019,LIMA,LIMA,LIMA,150101,0xDA8EF957C5872C19E26D3B41B9A7C039,OFICINA DE CONTABILIDAD,20190710,20190713,20190731,18,T,960,300,422,250,288
N_986,20230731,20230704,2023,CUSCO,CUSCO,CUSCO,80101,0xDAD56A986D56F616AF11CF7E85DB797F,SECRETARIA DE CONSEJO REGIONAL,20230706,20230709,20230803,0,A,1280,1854,156.4,360,384
N_987,20230731,20221017,2022,LIMA,LIMA,LIMA,150101,0xDC19B155A5E4C8B9F989740923717085,SECRETARIA DE CONSEJO REGIONAL,20221019,20221022,20221110,0,A,960,1922.9,363.4,300,288
N_988,20230731,20221123,2022,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,170101,0xDC19B155A5E4C8B9F989740923717085,SECRETARIA DE CONSEJO REGIONAL,20221123,20221126,20221220,0,A,960,1950,337,390,288
N_989,20230731,20220602,2022,PIURA,AYABACA,AYABACA,200201,0xDC19B155A5E4C8B9F989740923717085,SECRETARIA DE CONSEJO REGIONAL,20220602,20220604,20220701,0,T,200,0,100,50,0
N_990,20230731,20200207,2020,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0xDC19B155A5E4C8B9F989740923717085,SECRETARIA DE CONSEJO REGIONAL,20200206,20200208,20200226,0,T,640,100,49,225,247
N_991,20230731,20190523,2019,TACNA,TACNA,TACNA,230101,0xDC19B155A5E4C8B9F989740923717085,SECRETARIA DE CONSEJO REGIONAL,20190515,20190518,20190530,0,A,960,1145.08,330,360,288
N_992,20230731,20190624,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0xDCBD3F1294414D854FD72B513541558E,OFICINA DE PROGRAMACION MULTIANUAL DE INVERSIONES,20190619,20190620,20190701,9,T,160,0,120,45,0
N_993,20230731,20190612,2019,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,220101,0xDDF3E764341E31E1527634A30975DF82,SUB GERENCIA REGIONAL DE PROMOCION DE INVERSION,20190619,20190623,20190626,0,T,1280,240,484,400,384
N_994,20230731,20190426,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0xDDF3E764341E31E1527634A30975DF82,SUB GERENCIA REGIONAL DE PROMOCION DE INVERSION,20190425,20190426,20190516,0,T,200,0,120,40,0
N_995,20230731,20190429,2019,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,170101,0xDEE9D363ED004D63F1BF049EDD025013,DIRECCION REGIONAL DE TRABAJO PIURA,20190529,20190531,20190618,0,A,960,1028,355.5,336,268.5
N_996,20230731,20190619,2019,LIMA,LIMA,JESUS MARIA,150113,0xDEE9D363ED004D63F1BF049EDD025013,DIRECCION REGIONAL DE TRABAJO PIURA,20190626,20190628,20190705,0,T,640,300,209,280,151
N_997,20230731,20190319,2019,LIMA,LIMA,JESUS MARIA,150113,0xDEE9D363ED004D63F1BF049EDD025013,DIRECCION REGIONAL DE TRABAJO PIURA,20190327,20190329,20190405,0,T,640,300,236.4,224,180
N_998,20230731,20190320,2019,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,0xDEE9D363ED004D63F1BF049EDD025013,DIRECCION REGIONAL DE TRABAJO PIURA,20190322,20190322,20190409,0,T,320,50,112.5,0,96
N_999,20230731,20190719,2019,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0xDEE9D363ED004D63F1BF049EDD025013,DIRECCION REGIONAL DE TRABAJO PIURA,20190814,20190816,20190823,0,T,640,100,260,224,156
N_1000,20230731,20190925,2019,LIMA,LIMA,JESUS MARIA,150113,0xDEE9D363ED004D63F1BF049EDD025013,DIRECCION REGIONAL DE TRABAJO PIURA,20191002,20191004,20191014,0,T,640,260,162,290,188
N_1001,20230731,20200214,2020,LIMA,LIMA,JESUS MARIA,150113,0xDEE9D363ED004D63F1BF049EDD025013,DIRECCION REGIONAL DE TRABAJO PIURA,20200217,20200219,20200226,0,T,640,300,224,224,192
N_1002,20230731,20200214,2020,LIMA,LIMA,JESUS MARIA,150113,0xDEE9D363ED004D63F1BF049EDD025013,DIRECCION REGIONAL DE TRABAJO PIURA,20200318,20200320,20201231,0,T,640,300,0,0,0
N_1003,20230731,20200227,2020,LIMA,LIMA,JESUS MARIA,150113,0xDEE9D363ED004D63F1BF049EDD025013,DIRECCION REGIONAL DE TRABAJO PIURA,20200311,20200313,20201027,0,T,640,300,204,224,192
N_1004,20230731,20220905,2022,LIMA,LIMA,JESUS MARIA,150113,0xDEE9D363ED004D63F1BF049EDD025013,DIRECCION REGIONAL DE TRABAJO PIURA,20220907,20220909,20220927,0,T,960,300,336,336,288
N_1005,20230731,20230508,2023,LIMA,LIMA,JESUS MARIA,150113,0xDEE9D363ED004D63F1BF049EDD025013,DIRECCION REGIONAL DE TRABAJO PIURA,20230524,20230526,20230712,0,T,960,320,359.4,336,264.6
N_1006,20230731,20190617,2019,LIMA,LIMA,LIMA,150101,0xDF02698C9AF84CBC53ED585043CDCBB3,DIRECCION REGIONAL DE COMERCIO EXTERIOR Y TURISMO,20190619,20190628,20190808,0,T,2240,300,1126.7,560,550
N_1007,20230731,20190617,2019,LIMA,LIMA,LIMA,150101,0xDF02698C9AF84CBC53ED585043CDCBB3,DIRECCION REGIONAL DE COMERCIO EXTERIOR Y TURISMO,20190619,20190628,20190808,0,T,2240,300,1126.7,560,550
N_1008,20230731,20230310,2023,LIMA,LIMA,LIMA,150101,0xDF25836ED9C43CCF94FD50A88AAEEC5D,GERENCIA REGIONAL DE INFRAESTRUCTURA,20230309,20230311,20230612,15,A,640,1400,420.8,240,120
N_1009,20230731,20221020,2022,LIMA,LIMA,LIMA,150101,0xDF359377F7CD12A8736D5F5E5D340009,VICE GOBERNACION,20221025,20221031,20221108,0,T,1626.67,600,544,600,480
N_1010,20230731,20220420,2022,LIMA,LIMA,LIMA,150101,0xDF359377F7CD12A8736D5F5E5D340009,VICE GOBERNACION,20220419,20220423,20220503,0,T,1280,260,559.1,330,384
N_1011,20230731,20190412,2019,LIMA,LIMA,LIMA,150101,0xDF359377F7CD12A8736D5F5E5D340009,VICE GOBERNACION,20190421,20190422,20190503,0,T,320,300,104,120,380.5
N_1012,20230731,20191121,2019,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,220101,0xDFFB4BA5CA79DF3953D5C83C91BE28F8,CENTRO DE SERVICIO DE EQUIPO MECANIZADO,20191124,20191129,20191206,9,T,1600,250,672,448,480
N_1013,20230731,20220831,2022,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0xDFFB4BA5CA79DF3953D5C83C91BE28F8,CENTRO DE SERVICIO DE EQUIPO MECANIZADO,20220822,20220824,20220916,18,T,300,0,150,150,0
N_1014,20230731,20220831,2022,PIURA,AYABACA,AYABACA,200201,0xDFFB4BA5CA79DF3953D5C83C91BE28F8,CENTRO DE SERVICIO DE EQUIPO MECANIZADO,20220825,20220826,20220916,18,T,200,0,100,100,0
N_1015,20230731,20230512,2023,ANCASH,SANTA,CHIMBOTE,21801,0xE01A509735A958EB6DC045F2497523CF,DIRECCION REGIONAL DE VIVIENDA CONSTRUCCION Y SANEAMIENTO,20230521,20230522,20230605,0,T,373.33,200,139,120,111.99
N_1016,20230731,20230508,2023,LIMA,LIMA,JESUS MARIA,150113,0xE185E8F5ABB63A909650C6DCEE7DCD00,DIRECCION REGIONAL DE TRABAJO PIURA,20230524,20230526,20230626,0,T,960,320,0,0,0
N_1017,20230731,20221104,2022,LIMA,LIMA,JESUS MARIA,150113,0xE185E8F5ABB63A909650C6DCEE7DCD00,DIRECCION REGIONAL DE TRABAJO PIURA,20221114,20221116,20221117,13,T,640,300,187.3,316,96
N_1018,20230731,20221021,2022,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0xE185E8F5ABB63A909650C6DCEE7DCD00,DIRECCION REGIONAL DE TRABAJO PIURA,20221027,20221028,20221107,13,T,640,160,209.48,180,192
N_1019,20230731,20221117,2022,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0xE185E8F5ABB63A909650C6DCEE7DCD00,DIRECCION REGIONAL DE TRABAJO PIURA,20221122,20221125,20221205,13,T,960,140,355,300,288
N_1020,20230731,20230130,2023,LIMA,LIMA,JESUS MARIA,150113,0xE185E8F5ABB63A909650C6DCEE7DCD00,DIRECCION REGIONAL DE TRABAJO PIURA,20230208,20230210,20230215,0,T,640,300,243.9,224,172.1
N_1021,20230731,20230215,2023,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0xE185E8F5ABB63A909650C6DCEE7DCD00,DIRECCION REGIONAL DE TRABAJO PIURA,20230302,20230304,20230316,0,T,960,100,302.92,300,192
N_1022,20230731,20220526,2022,LIMA,LIMA,JESUS MARIA,150113,0xE185E8F5ABB63A909650C6DCEE7DCD00,DIRECCION REGIONAL DE TRABAJO PIURA,20220608,20220610,20220621,0,T,960,300,392.5,300,267.5
N_1023,20230731,20200214,2020,LIMA,LIMA,JESUS MARIA,150113,0xE185E8F5ABB63A909650C6DCEE7DCD00,DIRECCION REGIONAL DE TRABAJO PIURA,20200318,20200320,20201231,0,T,640,300,0,0,0
N_1024,20230731,20191104,2019,LIMA,LIMA,JESUS MARIA,150113,0xE185E8F5ABB63A909650C6DCEE7DCD00,DIRECCION REGIONAL DE TRABAJO PIURA,20191113,20191115,20191121,0,T,640,300,162,300,178
N_1025,20230731,20190912,2019,ICA,ICA,ICA,110101,0xE185E8F5ABB63A909650C6DCEE7DCD00,DIRECCION REGIONAL DE TRABAJO PIURA,20190918,20190921,20191014,0,A,960,835.37,367.43,336,257
N_1026,20230731,20190719,2019,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0xE185E8F5ABB63A909650C6DCEE7DCD00,DIRECCION REGIONAL DE TRABAJO PIURA,20190814,20190816,20190823,0,T,640,100,280,224,136
N_1027,20230731,20190319,2019,LIMA,LIMA,JESUS MARIA,150113,0xE185E8F5ABB63A909650C6DCEE7DCD00,DIRECCION REGIONAL DE TRABAJO PIURA,20190327,20190329,20190408,0,T,640,300,195.1,255,190
N_1028,20230731,20190319,2019,LIMA,LIMA,SAN ISIDRO,150131,0xE185E8F5ABB63A909650C6DCEE7DCD00,DIRECCION REGIONAL DE TRABAJO PIURA,20190320,20190322,20190405,0,T,640,300,250.56,200,192
N_1029,20230731,20190619,2019,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0xE185E8F5ABB63A909650C6DCEE7DCD00,DIRECCION REGIONAL DE TRABAJO PIURA,20190626,20190628,20190705,0,T,640,100,242.41,190,192
N_1030,20230731,20190408,2019,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,170101,0xE185E8F5ABB63A909650C6DCEE7DCD00,DIRECCION REGIONAL DE TRABAJO PIURA,20190529,20190531,20190612,0,A,960,1028,370,360,230
N_1031,20230731,20230713,2023,PIURA,AYABACA,MONTERO,200205,0xE24A55E78DDAB49CB06AB078A2660A74,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDS,20230711,20230712,20230814,0,T,200,0,100,50,0
N_1032,20230731,20221114,2022,LIMA,LIMA,LIMA,150101,0xE252360C03F5837094ECF832757CD17E,SUB GERENCIA REGIONAL DE PLANEAMIENTO  PROGRAMACION E INVERSION,20221107,20221111,20221130,0,A,1306.67,2200,445,480,384
N_1033,20230731,20190826,2019,TACNA,TACNA,TACNA,230101,0xE4843EBAE75A79106C07948A87E9EE83,SECRETARIA DE CONSEJO REGIONAL,20190827,20190829,20191023,9,A,640,1518.39,0,0,0
N_1034,20230731,20200131,2020,LIMA,LIMA,LIMA,150101,0xE4843EBAE75A79106C07948A87E9EE83,OFICINA REGIONAL ANTICORRUPCION - SECRETARIA TECNICA ANTICORRUPCION,20200130,20200131,20200226,0,A,320,1225,0,240,96
N_1035,20230731,20200121,2020,LIMA,LIMA,LIMA,150101,0xE4843EBAE75A79106C07948A87E9EE83,SECRETARIA DE CONSEJO REGIONAL,20200121,20200122,20200122,0,A,320,994.45,0,157,96
N_1036,20230731,20221114,2022,PIURA,HUANCABAMBA,CANCHAQUE,200302,0xE548C700C6929A32E4EF144AB43F068D,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20221117,20221126,20230703,0,T,480,120,200,200,80
N_1037,20230731,20221114,2022,PIURA,HUANCABAMBA,CANCHAQUE,200302,0xE548C700C6929A32E4EF144AB43F068D,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20221117,20221126,20230703,0,T,480,120,200,200,80
N_1038,20230731,20221021,2022,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0xE5834AE02133A0A5B4539A1E778574BC,DIRECCION REGIONAL DE ENERGIA Y MINAS,20221026,20221028,20221109,13,T,448,0,148,300,0
N_1039,20230731,20230605,2023,LIMA,LIMA,LIMA,150101,0xE8288BC4C0E3F5CDD2785847533CF3F6,UNIDAD FORMULADORA,20230604,20230607,20230627,15,A,960,1282.5,342,420,288
N_1040,20230731,20230130,2023,PIURA,AYABACA,PACAIPAMPA,200206,0xE9D41689D9F8FB4E50671ADAFC6A6F7B,OFICINA DE CONTROL PATRIMONIAL,20230209,20230210,20230222,0,T,200,0,100,100,0
N_1041,20230731,20221123,2022,PIURA,MORROPON,CHALACO,200403,0xE9D41689D9F8FB4E50671ADAFC6A6F7B,OFICINA DE CONTROL PATRIMONIAL,20221129,20221130,20221130,0,T,200,0,100,50,0
N_1042,20230731,20211213,2021,PIURA,HUANCABAMBA,HUARMACA,200304,0xE9D41689D9F8FB4E50671ADAFC6A6F7B,PROCURADURIA PUBLICA REGIONAL,20211216,20211217,20211223,0,T,160,0,120,40,0
N_1043,20230731,20220811,2022,PIURA,HUANCABAMBA,HUARMACA,200304,0xE9D41689D9F8FB4E50671ADAFC6A6F7B,PROCURADURIA PUBLICA REGIONAL,20220824,20220826,20220901,0,T,300,0,150,150,0
N_1044,20230731,20220725,2022,PIURA,HUANCABAMBA,HUARMACA,200304,0xE9F3E82AABCABACE63C01DB504A07AEF,DIRECCION DE ESTUDIOS Y PROYECTOS,20220804,20220805,20220812,0,T,200,0,108,40,0
N_1045,20230731,20190807,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0xE9F3E82AABCABACE63C01DB504A07AEF,DIRECCION DE ESTUDIOS Y PROYECTOS,20190807,20190809,20190821,18,T,300,0,180,120,0
N_1046,20230731,20190718,2019,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0xEBE800EEB270776E35C796D6CD44D584,DIRECCION REGIONAL DE TRABAJO PIURA,20190814,20190816,20190821,0,T,640,100,261,224,192
N_1047,20230731,20190910,2019,ICA,ICA,ICA,110101,0xEBE800EEB270776E35C796D6CD44D584,DIRECCION REGIONAL DE TRABAJO PIURA,20190918,20190921,20190923,0,A,960,718.35,358.1,336,288
N_1048,20230731,20190827,2019,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,0xEBE800EEB270776E35C796D6CD44D584,DIRECCION REGIONAL DE TRABAJO PIURA,20190925,20190927,20191007,0,T,640,50,339.5,112,192
N_1049,20230731,20190925,2019,LIMA,LIMA,JESUS MARIA,150113,0xEBE800EEB270776E35C796D6CD44D584,DIRECCION REGIONAL DE TRABAJO PIURA,20191002,20191004,20191009,0,A,640,828.83,210,240,192
N_1050,20230731,20191025,2019,LIMA,LIMA,JESUS MARIA,150113,0xEBE800EEB270776E35C796D6CD44D584,DIRECCION REGIONAL DE TRABAJO PIURA,20191113,20191115,20191120,0,T,640,0,249.5,0,192
N_1051,20230731,20191025,2019,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,0xEBE800EEB270776E35C796D6CD44D584,DIRECCION REGIONAL DE TRABAJO PIURA,20191027,20191029,20191120,0,T,640,120,256,224,160
N_1052,20230731,20190621,2019,LIMA,LIMA,JESUS MARIA,150113,0xEBE800EEB270776E35C796D6CD44D584,DIRECCION REGIONAL DE TRABAJO PIURA,20190626,20190628,20190701,0,A,640,569.1,198,260,192
N_1053,20230731,20190318,2019,LIMA,LIMA,SAN ISIDRO,150131,0xEBE800EEB270776E35C796D6CD44D584,DIRECCION REGIONAL DE TRABAJO PIURA,20190321,20190322,20190403,0,A,640,750,251.55,200,192
N_1054,20230731,20190321,2019,LIMA,LIMA,JESUS MARIA,150113,0xEBE800EEB270776E35C796D6CD44D584,DIRECCION REGIONAL DE TRABAJO PIURA,20190327,20190329,20190403,0,A,640,590,234.6,220,192
N_1055,20230731,20190408,2019,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,170101,0xEBE800EEB270776E35C796D6CD44D584,DIRECCION REGIONAL DE TRABAJO PIURA,20190529,20190531,20190604,0,A,960,1028,361,336,288
N_1056,20230731,20190213,2019,LIMA,LIMA,SAN ISIDRO,150131,0xEBE800EEB270776E35C796D6CD44D584,DIRECCION REGIONAL DE TRABAJO PIURA,20190217,20190218,20190307,0,A,320,950,0,0,96
N_1057,20230731,20200214,2020,LIMA,LIMA,JESUS MARIA,150113,0xEBE800EEB270776E35C796D6CD44D584,DIRECCION REGIONAL DE TRABAJO PIURA,20200217,20200219,20200303,0,A,640,1098.82,224,224,192
N_1058,20230731,20200214,2020,LIMA,LIMA,JESUS MARIA,150113,0xEBE800EEB270776E35C796D6CD44D584,DIRECCION REGIONAL DE TRABAJO PIURA,20200318,20200320,20201231,0,A,640,810,0,0,0
N_1059,20230731,20200227,2020,LIMA,LIMA,JESUS MARIA,150113,0xEBE800EEB270776E35C796D6CD44D584,DIRECCION REGIONAL DE TRABAJO PIURA,20200311,20200313,20200903,0,A,640,780,224,224,192
N_1060,20230731,20191121,2019,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,220101,0xECE84303C6DD60021A8476C17A30DBAB,OFICINA DE TESORERIA,20191124,20191129,20191206,9,T,1600,250,560,560,480
N_1061,20230731,20190715,2019,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,200303,0xED31B42BCA9590802B5C577D94C11616,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20190713,20190715,20190816,0,T,300,0,150,100,0
N_1062,20230731,20210519,2021,LIMA,LIMA,SAN ISIDRO,150131,0xEDEE424737E73196D4FEAD3BD8BCA9B9,DIRECCION REGIONAL DE LA PRODUCCION PIURA,20210520,20210522,20210526,0,A,960,0,524.7,180,255.3
N_1063,20230731,20210928,2021,LIMA,LIMA,LIMA,150101,0xEF42129473E62FB7B6E5C89C014B430F,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20211004,20211007,20211021,13,T,960,300,138.7,0,568
N_1064,20230731,20220413,2022,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,0xEF42129473E62FB7B6E5C89C014B430F,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20220421,20220422,20220708,13,T,320,70,0,0,0
N_1065,20230731,20221123,2022,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0xEF42129473E62FB7B6E5C89C014B430F,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20221128,20221130,20221220,0,T,249.99,0,105,100,0
N_1066,20230731,20221025,2022,LIMA,LIMA,LIMA,150101,0xEF42129473E62FB7B6E5C89C014B430F,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20221106,20221111,20221115,0,T,1600,300,370,750,480
N_1067,20230731,20230518,2023,LIMA,LIMA,LIMA,150101,0xEF42129473E62FB7B6E5C89C014B430F,GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE,20230527,20230531,20230606,0,T,1280,300,371.4,330,384
N_1068,20230731,20190719,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0xEF42129473E62FB7B6E5C89C014B430F,SUB GERENCIA REGIONAL DE GESTION AMBIENTAL,20190723,20190725,20190815,9,T,244.98,0,180,120,0
N_1069,20230731,20230209,2023,LIMA,LIMA,LIMA,150101,0xEF85510D7E89898CA2BC8FF460699E1F,GERENCIA REGIONAL DE DESARROLLO SOCIAL,20230209,20230211,20230223,0,A,640,2122.76,127,400,96
N_1070,20230731,20230323,2023,SAN MARTIN,RIOJA,RIOJA,220801,0xF049D074D68C49B3987A84D82B51EA84,ALDEA SAN MIGUEL PIURA,20230329,20230331,20230413,0,T,640,210,0,0,0
